track_id	album_title	album_tracks	artist_latitude	artist_longitude	artist_name	duration	favorites	genre_top	genres	genres_all	interest	listens	title
29358	Ulqutushuy	15			ÑUCA LLACTA	216	3	International	[46]	[2, 46]	1536	1223	ÑANDA MAÑACHI
29359	et tu en vis ?	6			Nueve de dos	223	0	Experimental	[32]	[32, 38]	635	76	A mãe de sua mãe
29360	et tu en vis ?	6			Nueve de dos	128	0	Experimental	[32]	[32, 38]	433	32	cantor belga
29361	et tu en vis ?	6			Nueve de dos	157	1	Experimental	[32]	[32, 38]	943	66	choque de plastico
29362	et tu en vis ?	6			Nueve de dos	102	0	Experimental	[32]	[32, 38]	845	55	masacres de morango
29363	et tu en vis ?	6			Nueve de dos	141	0	Experimental	[32]	[32, 38]	534	40	santuario
29364	et tu en vis ?	6			Nueve de dos	82	0	Experimental	[32]	[32, 38]	486	46	vlad e sordido
29365	bedroom anarchy	7			Reminiscence	67	1		[94, 167]	[167, 12, 17, 94, 31]	1917	703	power intro
29366	bedroom anarchy	7			Reminiscence	182	1		[94, 167]	[167, 12, 17, 94, 31]	1592	721	fuck the religion
29367	bedroom anarchy	7			Reminiscence	46	1		[94, 167]	[167, 12, 17, 94, 31]	1471	723	destroyer
29368	bedroom anarchy	7			Reminiscence	307	2		[94, 167]	[167, 12, 17, 94, 31]	1148	466	dawn is down
29369	bedroom anarchy	7			Reminiscence	136	1		[94, 167]	[167, 12, 17, 94, 31]	1257	526	fucking skinheads
29370	bedroom anarchy	7			Reminiscence	231	1		[94, 167]	[167, 12, 17, 94, 31]	2166	1157	fuck the society
29371	bedroom anarchy	7			Reminiscence	139	2		[94, 167]	[167, 12, 17, 94, 31]	1470	602	bonus track, fuck the pmrc
29372	symptomes	16			Atros BoXon	913	0	Rock	[27]	[27, 12]	413	98	Crise I
29373	symptomes	16			Atros BoXon	454	0	Rock	[27]	[27, 12]	270	34	Crise II
29374	symptomes	16			Atros BoXon	63	0	Rock	[27]	[27, 12]	540	30	Tupu le chat
29375	symptomes	16			Atros BoXon	158	0	Rock	[27]	[27, 12]	241	23	Crise III
29376	symptomes	16			Atros BoXon	182	0	Rock	[27]	[27, 12]	200	9	Crise IV
29377	symptomes	16			Atros BoXon	365	0	Rock	[27]	[27, 12]	286	10	Crise V
29378	symptomes	16			Atros BoXon	391	0	Rock	[27]	[27, 12]	332	16	Crise VI
29379	symptomes	16			Atros BoXon	166	0	Rock	[27]	[27, 12]	764	14	Crise VII
29380	symptomes	16			Atros BoXon	130	0	Rock	[27]	[27, 12]	569	18	Internement
29381	symptomes	16			Atros BoXon	230	0	Rock	[27]	[27, 12]	296	24	Avis sur la vie
29382	symptomes	16			Atros BoXon	360	0	Rock	[27]	[27, 12]	488	72	ATros BoXon
29383	symptomes	16			Atros BoXon	142	0	Rock	[27]	[27, 12]	502	12	Le meilleur ami de l'homme
29384	symptomes	16			Atros BoXon	269	1	Rock	[27]	[27, 12]	344	39	Tous perdus
29385	symptomes	16			Atros BoXon	317	0	Rock	[27]	[27, 12]	452	16	Tourments
29386	symptomes	16			Atros BoXon	92	0	Rock	[27]	[27, 12]	464	25	Naissance
29387	symptomes	16			Atros BoXon	187	0	Rock	[27]	[27, 12]	504	68	Le jardin de pissenlits
29388	los suenos lucifer	8			ZUHN	132	1		[47, 167]	[38, 167, 12, 47, 31]	1693	458	La Conjuration - Grande Ouverture
29389	los suenos lucifer	8			ZUHN	306	0		[47, 167]	[38, 167, 12, 47, 31]	864	413	Célébration
29390	los suenos lucifer	8			ZUHN	463	0		[47, 167]	[38, 167, 12, 47, 31]	842	284	Les Loups
29391	los suenos lucifer	8			ZUHN	333	0		[47, 167]	[38, 167, 12, 47, 31]	563	205	La Sainte Chapelle
29392	los suenos lucifer	8			ZUHN	555	1		[47, 167]	[38, 167, 12, 47, 31]	1105	173	Le Débaptême
29393	los suenos lucifer	8			ZUHN	324	1		[47, 167]	[38, 167, 12, 47, 31]	858	170	Purgatoire
29394	los suenos lucifer	8			ZUHN	350	0		[47, 167]	[38, 167, 12, 47, 31]	474	207	Walpurgisnacht
29395	los suenos lucifer	8			ZUHN	218	1		[47, 167]	[38, 167, 12, 47, 31]	475	159	L'Aube Ensoleillée - Petite Finale
29396	AlexandreDavidGabriel	14			AlexandreDavidGabriel	104	0	Rock	[27]	[27, 12]	1387	541	boba
29397	AlexandreDavidGabriel	14			AlexandreDavidGabriel	136	1	Rock	[27]	[27, 12]	822	353	j essaye la gomme
29398	AlexandreDavidGabriel	14			AlexandreDavidGabriel	203	0	Rock	[27]	[27, 12]	897	319	le train est parti
29399	AlexandreDavidGabriel	14			AlexandreDavidGabriel	102	0	Rock	[27]	[27, 12]	504	201	chikichiki
29400	AlexandreDavidGabriel	14			AlexandreDavidGabriel	91	1	Rock	[27]	[27, 12]	676	186	dans mon tambour
29401	AlexandreDavidGabriel	14			AlexandreDavidGabriel	125	1	Rock	[27]	[27, 12]	2099	150	bobo
29402	AlexandreDavidGabriel	14			AlexandreDavidGabriel	102	0	Rock	[27]	[27, 12]	618	120	amadou
29403	AlexandreDavidGabriel	14			AlexandreDavidGabriel	164	0	Rock	[27]	[27, 12]	563	125	dimanche
29404	AlexandreDavidGabriel	14			AlexandreDavidGabriel	212	1	Rock	[27]	[27, 12]	623	115	coincé dans la grotte au rer
29405	AlexandreDavidGabriel	14			AlexandreDavidGabriel	96	0	Rock	[27]	[27, 12]	496	100	les ondes font des vagues
29406	AlexandreDavidGabriel	14			AlexandreDavidGabriel	344	0	Rock	[27]	[27, 12]	1166	231	ballad of the cheeseburger
29407	AlexandreDavidGabriel	14			AlexandreDavidGabriel	157	1	Rock	[27]	[27, 12]	614	107	premiere pluie
29408	AlexandreDavidGabriel	14			AlexandreDavidGabriel	239	1	Rock	[27]	[27, 12]	628	87	michael crichton
29409	AlexandreDavidGabriel	14			AlexandreDavidGabriel	187	1	Rock	[27]	[27, 12]	570	119	bleu
29410	cuando se muere la carne	20	46.227638	2.213749	OsO El roTo	162	0		[27, 32]	[32, 27, 12, 38]	586	125	el odio
29411	cuando se muere la carne	20	46.227638	2.213749	OsO El roTo	171	0		[27, 32]	[32, 27, 12, 38]	1392	59	la nacion
29412	cuando se muere la carne	20	46.227638	2.213749	OsO El roTo	145	0		[27, 32]	[32, 27, 12, 38]	368	45	mysandrie
29413	cuando se muere la carne	20	46.227638	2.213749	OsO El roTo	151	1		[27, 32]	[32, 27, 12, 38]	876	46	le temps con
29414	bubbleshit.com	25			Manueljgrotesque	49	0	Pop	[76]	[10, 76]	748	197	grotesque1
29415	bubbleshit.com	25			Manueljgrotesque	46	0	Pop	[76]	[10, 76]	993	67	grotesque2
29416	bubbleshit.com	25			Manueljgrotesque	37	0	Pop	[76]	[10, 76]	739	45	grotesque3
29417	bubbleshit.com	25			Manueljgrotesque	99	0	Pop	[76]	[10, 76]	591	39	grotesque4
29418	bubbleshit.com	25			Manueljgrotesque	26	0	Pop	[76]	[10, 76]	545	49	grotesque5
29419	bubbleshit.com	25			Manueljgrotesque	7	0	Pop	[76]	[10, 76]	715	52	grotesque6
29420	bubbleshit.com	25			Manueljgrotesque	15	0	Pop	[76]	[10, 76]	1056	58	grotesque7
29421	bubbleshit.com	25			Manueljgrotesque	6	0	Pop	[76]	[10, 76]	803	58	grotesque8
29422	bubbleshit.com	25			Manueljgrotesque	17	0	Pop	[76]	[10, 76]	508	34	grotesque9
29423	bubbleshit.com	25			Manueljgrotesque	9	0	Pop	[76]	[10, 76]	727	41	grotesque10
29424	bubbleshit.com	25			Manueljgrotesque	41	0	Pop	[76]	[10, 76]	425	34	grotesque11
29425	bubbleshit.com	25			Manueljgrotesque	50	0	Pop	[76]	[10, 76]	459	30	grotesque12
29426	bubbleshit.com	25			Manueljgrotesque	73	0	Pop	[76]	[10, 76]	435	29	grotesque13
29427	bubbleshit.com	25			Manueljgrotesque	20	0	Pop	[76]	[10, 76]	724	33	grotesque14
29428	bubbleshit.com	25			Manueljgrotesque	24	0	Pop	[76]	[10, 76]	748	26	grotesque15
29429	bubbleshit.com	25			Manueljgrotesque	20	0	Pop	[76]	[10, 76]	1103	31	grotesque16
29430	bubbleshit.com	25			Manueljgrotesque	21	0	Pop	[76]	[10, 76]	636	27	grotesque17
29431	bubbleshit.com	25			Manueljgrotesque	42	0	Pop	[76]	[10, 76]	423	46	grotesque18
29432	bubbleshit.com	25			Manueljgrotesque	16	0	Pop	[76]	[10, 76]	796	35	grotesque20
29433	bubbleshit.com	25			Manueljgrotesque	70	0	Pop	[76]	[10, 76]	383	49	grotesque21
29434	bubbleshit.com	25			Manueljgrotesque	6	0	Pop	[76]	[10, 76]	636	77	grotesque22
29435	bubbleshit.com	25			Manueljgrotesque	199	0	Pop	[76]	[10, 76]	372	88	grotesque23
29436	bubbleshit.com	25			Manueljgrotesque	26	0	Pop	[76]	[10, 76]	567	61	grotesque24
29437	bubbleshit.com	25			Manueljgrotesque	9	1	Pop	[76]	[10, 76]	15016	13857	grotesque25
29438	bubbleshit.com	25			Manueljgrotesque	19	0	Pop	[76]	[10, 76]	878	203	grotesque26
29439	Live on WFMU's My Castle of Quiet, 4.28.2010	2	40.65	-73.95	Hex Breaker Quintet	1314	3		[32, 38, 47, 107]	[32, 38, 107, 47, 1235]	1772	1218	Anthony's Grandma Said We Jammmmed
29440	Live on WFMU's My Castle of Quiet, 4.28.2010	2	40.65	-73.95	Hex Breaker Quintet	1773	3		[32, 38, 47, 107]	[32, 38, 107, 47, 1235]	2128	923	You Need to Learn to Live in Three Dimensions Before You Think About Living in Ten
29442		-1			Matt Mottel	326	4		[]	[]	394	301	Osmotic Imagination (preview)
29447	Bam Bam	7	25.6732109	-100.309201	Bam Bam	277	1	Rock	[12, 66]	[66, 12]	896	721	Oro Flash
29448	Bam Bam	7	25.6732109	-100.309201	Bam Bam	187	0	Rock	[12, 66]	[66, 12]	520	400	Hi-Q
29449	Bam Bam	7	25.6732109	-100.309201	Bam Bam	152	1	Rock	[12, 66]	[66, 12]	459	352	Trepabalcones
29450	Bam Bam	7	25.6732109	-100.309201	Bam Bam	160	1	Rock	[12, 66]	[66, 12]	524	355	Por favor no vuelvas a nacer
29451	Bam Bam	7	25.6732109	-100.309201	Bam Bam	172	5	Rock	[12, 66]	[66, 12]	2714	2196	Sin las patas traseras
29452	Bam Bam	7	25.6732109	-100.309201	Bam Bam	275	0	Rock	[12, 66]	[66, 12]	777	610	Si viviera en Paris
29453	Bam Bam	7	25.6732109	-100.309201	Bam Bam	365	0	Rock	[12, 66]	[66, 12]	618	489	Astrobilly
29454	Falcao and Monashee	8	-23.5489433	-46.6388182	Falcao and Monashee	289	0	Folk	[33]	[33, 17]	738	122	Teleportation
29455	Falcao and Monashee	8	-23.5489433	-46.6388182	Falcao and Monashee	230	0	Folk	[33]	[33, 17]	646	76	Plot
29456	Falcao and Monashee	8	-23.5489433	-46.6388182	Falcao and Monashee	388	0	Folk	[33]	[33, 17]	611	212	Special Agent
29457	Falcao and Monashee	8	-23.5489433	-46.6388182	Falcao and Monashee	260	0	Folk	[33]	[33, 17]	327	53	Parasocial
29458	Falcao and Monashee	8	-23.5489433	-46.6388182	Falcao and Monashee	284	1	Folk	[33]	[33, 17]	755	76	All Terrain
29459	Falcao and Monashee	8	-23.5489433	-46.6388182	Falcao and Monashee	287	0	Folk	[33]	[33, 17]	1085	102	Starlight
29460	Falcao and Monashee	8	-23.5489433	-46.6388182	Falcao and Monashee	360	0	Folk	[33]	[33, 17]	943	129	Heaven
29461	Falcao and Monashee	8	-23.5489433	-46.6388182	Falcao and Monashee	250	0	Folk	[33]	[33, 17]	514	93	Strange Universe
29462	Cash Price Champion	9	49.261226	-123.1139268	Copydex	943	2	Experimental	[224]	[224, 38]	613	242	Cash Price Champion (Part One)
29463	Cash Price Champion	9	49.261226	-123.1139268	Copydex	762	1	Experimental	[224]	[224, 38]	945	224	Cash Price Champion (Part Two)
29464	Cash Price Champion	9	49.261226	-123.1139268	Copydex	350	3	Experimental	[224]	[224, 38]	737	230	Cut Price Chum Scrubber
29465	Cash Price Champion	9	49.261226	-123.1139268	Copydex	278	3	Experimental	[224]	[224, 38]	4915	3409	Aunt Sqrot & Narcoleptus Git
29466	Cash Price Champion	9	49.261226	-123.1139268	Copydex	341	1	Experimental	[224]	[224, 38]	1283	253	Blurq Fezzh- Ubelievably Yellow Piss By Sartre
29467	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	189	0	Folk	[33]	[33, 17]	1226	78	Dusty Temple Light
29468	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	183	0	Folk	[33]	[33, 17]	1019	292	Merry Go Round
29469	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	195	0	Folk	[33]	[33, 17]	1501	387	California
29470	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	224	0	Folk	[33]	[33, 17]	869	331	Hollywood Cigarettes Off Road
29471	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	253	0	Folk	[33]	[33, 17]	464	63	Cineraria
29472	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	188	0	Folk	[33]	[33, 17]	638	184	Futurey Gamey
29473	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	203	0	Folk	[33]	[33, 17]	570	113	Kathmandu
29474	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	196	0	Folk	[33]	[33, 17]	428	60	Casbah
29475	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	131	1	Folk	[33]	[33, 17]	624	132	Investigative
29476	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	302	0	Folk	[33]	[33, 17]	1280	405	Money
29477	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	215	0	Folk	[33]	[33, 17]	608	157	Determination
29478	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	165	0	Folk	[33]	[33, 17]	859	389	Valentine
29479	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	224	0	Folk	[33]	[33, 17]	909	271	Inner Journey
29480	Fools	14	-23.5489433	-46.6388182	Falcao and Monashee	148	1	Folk	[33]	[33, 17]	1759	682	Fighting Challenge
29481	Fifteen Sounds of the War on the Poor, vol.1	15			Alejandra and Aeron	60	0		[20, 30]	[38, 20, 30]	1364	424	Ron Scott, founder, Detroit Coalition Against Police Brutality
29482	Fifteen Sounds of the War on the Poor, vol.1	15	59.9138688	10.7522454	Knut Åsdam	60	0		[20, 30]	[38, 20, 30]	1926	1066	Las Vegas Cut
29483	Fifteen Sounds of the War on the Poor, vol.1	15			Checkpoint 303	60	0		[20, 30]	[38, 20, 30]	4962	1041	Bus 21, Jerusalem to Bethlehem, 10:16 27.06.07
29484	Fifteen Sounds of the War on the Poor, vol.1	15	47.6062095	-122.3320708	Christopher DeLaurenti	60	0		[20, 30]	[38, 20, 30]	842	404	The Temporary Home of Tent City 4
29485	Fifteen Sounds of the War on the Poor, vol.1	15			Michelle Dizon	60	1		[20, 30]	[38, 20, 30]	1044	438	Sarkozy, Au Contraire
29486	Fifteen Sounds of the War on the Poor, vol.1	15			Ashley Hunt	60	1		[20, 30]	[38, 20, 30]	1211	598	Minimum, Medium and Maximum Security Libraries
29487	Fifteen Sounds of the War on the Poor, vol.1	15			Jack Tactic	60	0		[20, 30]	[38, 20, 30]	1681	572	Do You Love What You Feel? (Jack's Psychological Warfare Mix)
29488	Fifteen Sounds of the War on the Poor, vol.1	15			Anton Nikkilä	60	0		[20, 30]	[38, 20, 30]	692	254	Lasijauholaivakeikka Revisited
29489	Fifteen Sounds of the War on the Poor, vol.1	15			Isabelle Noël	60	1		[20, 30]	[38, 20, 30]	1416	736	Get Rich or Die Tryin'
29490	Fifteen Sounds of the War on the Poor, vol.1	15			Elliot Perkins	60	0		[20, 30]	[38, 20, 30]	1157	447	Waiting room, Torquay Citizen's Advice Bureau 10:27 13.06.07
29491	Fifteen Sounds of the War on the Poor, vol.1	15			PSBEUYS	60	1		[20, 30]	[38, 20, 30]	1524	504	Fifteen Bars at Sixty Beats Per Minute
29492	Fifteen Sounds of the War on the Poor, vol.1	15			Jennifer Rarick	60	0		[20, 30]	[38, 20, 30]	1053	490	Untitled
29493	Fifteen Sounds of the War on the Poor, vol.1	15			Rural Racism Project	60	0		[20, 30]	[38, 20, 30]	987	411	Treander Guest House, Torquay 20:36 04.07.07
29494	Fifteen Sounds of the War on the Poor, vol.1	15	35.5309058	139.7030511	Terre Thaemlitz	60	3		[20, 30]	[38, 20, 30]	11240	2122	1980's Christian New Wave
29495	Fifteen Sounds of the War on the Poor, vol.1	15			Ultra-red	60	2		[20, 30]	[38, 20, 30]	1671	649	En la Frontera
29496	LMM 3.1 - Left Right	4			Learning Music	262	1	Rock	[12, 25]	[25, 12]	2474	590	No Hero
29497	LMM 3.1 - Left Right	4			Learning Music	157	0	Rock	[12, 25]	[25, 12]	932	121	Sincerist
29498	LMM 3.1 - Left Right	4			Learning Music	206	0	Rock	[12, 25]	[25, 12]	1620	453	Early Morning Existential Crisis
29499	LMM 3.1 - Left Right	4			Learning Music	325	0	Rock	[12, 25]	[25, 12]	1163	233	Local Projectal
29500	Live at WFMU on Joe Belock's show 3/30/2010	7	37.7749295	-122.4194155	Saucy Jacks	189	0	Rock	[12, 85, 111]	[25, 12, 85, 111]	450	330	Everywhere You Go
29501	Live at WFMU on Joe Belock's show 3/30/2010	7	37.7749295	-122.4194155	Saucy Jacks	173	0	Rock	[12, 85, 111]	[25, 12, 85, 111]	856	765	Beat You At Your Own Game
29502	Live at WFMU on Joe Belock's show 3/30/2010	7	37.7749295	-122.4194155	Saucy Jacks	110	0	Rock	[12, 85, 111]	[25, 12, 85, 111]	347	255	Blown Like a Kiss
29503	Live at WFMU on Joe Belock's show 3/30/2010	7	37.7749295	-122.4194155	Saucy Jacks	180	0	Rock	[12, 85, 111]	[25, 12, 85, 111]	432	346	Summer's Almost Over
29504	Live at WFMU on Joe Belock's show 3/30/2010	7	37.7749295	-122.4194155	Saucy Jacks	210	0	Rock	[12, 85, 111]	[25, 12, 85, 111]	315	226	Cock of the Walk
29505	Live at WFMU on Joe Belock's show 3/30/2010	7	37.7749295	-122.4194155	Saucy Jacks	180	0	Rock	[12, 85, 111]	[25, 12, 85, 111]	509	412	Can't Say Anything
29506	Live at WFMU on Joe Belock's show 3/30/2010	7	37.7749295	-122.4194155	Saucy Jacks	152	0	Rock	[12, 85, 111]	[25, 12, 85, 111]	916	821	Keep You So Happy
29507	8 minutes and I'm out of here	19			BETON	113	0		[15, 38]	[38, 15]	440	304	Oxiom
29508	8 minutes and I'm out of here	19			BETON	234	2		[15, 38]	[38, 15]	219	97	77bxmi
29509	8 minutes and I'm out of here	19			BETON	478	2		[15, 38]	[38, 15]	243	109	8 minutes and im out of here
29510	8 minutes and I'm out of here	19			BETON	218	0		[15, 38]	[38, 15]	180	68	98uasd
29511	8 minutes and I'm out of here	19			BETON	225	0		[15, 38]	[38, 15]	191	66	arKra
29512	8 minutes and I'm out of here	19			BETON	169	1		[15, 38]	[38, 15]	181	69	Bsmch8
29513	8 minutes and I'm out of here	19			BETON	366	0		[15, 38]	[38, 15]	175	49	bv98wc
29514	8 minutes and I'm out of here	19			BETON	283	0		[15, 38]	[38, 15]	181	50	Disert
29515	8 minutes and I'm out of here	19			BETON	280	1		[15, 38]	[38, 15]	165	43	Err9h8
29516	8 minutes and I'm out of here	19			BETON	263	3		[15, 38]	[38, 15]	499	272	k2ut2
29517	8 minutes and I'm out of here	19			BETON	144	1		[15, 38]	[38, 15]	179	70	Oiinh
29518	8 minutes and I'm out of here	19			BETON	285	0		[15, 38]	[38, 15]	209	84	mi Pray
29519	8 minutes and I'm out of here	19			BETON	322	0		[15, 38]	[38, 15]	182	61	mRoom
29520	8 minutes and I'm out of here	19			BETON	231	1		[15, 38]	[38, 15]	198	75	n8non81
29521	8 minutes and I'm out of here	19			BETON	391	0		[15, 38]	[38, 15]	187	64	qc0937
29522	8 minutes and I'm out of here	19			BETON	247	0		[15, 38]	[38, 15]	172	57	sn08123s
29523	8 minutes and I'm out of here	19			BETON	327	1		[15, 38]	[38, 15]	389	244	Uncertain Morning Sun
29524	8 minutes and I'm out of here	19			BETON	149	2		[15, 38]	[38, 15]	251	123	Tkt7
29525	8 minutes and I'm out of here	19			BETON	695	0		[15, 38]	[38, 15]	242	107	SikTrafikJam
29526	too bleep to bloop	7			8bit Betty	288	18	Electronic	[240, 297]	[240, 297, 15]	6035	4896	Blast Off!
29527	too bleep to bloop	7			8bit Betty	140	16	Electronic	[240, 297]	[240, 297, 15]	4157	3362	Was that away message for me?
29528	too bleep to bloop	7			8bit Betty	350	14	Electronic	[240, 297]	[240, 297, 15]	5531	4058	And I know that you're happy (ballad of the lonesome spaceboy)
29529	too bleep to bloop	7			8bit Betty	210	5	Electronic	[240, 297]	[240, 297, 15]	2558	2115	Nikoma's Theme (extended mix)
29530	too bleep to bloop	7			8bit Betty	204	20	Electronic	[240, 297]	[240, 297, 15]	5495	4543	Spooky Loop
29532	too bleep to bloop	7			8bit Betty	137	5	Electronic	[240, 297]	[240, 297, 15]	2864	2475	Green Kangaroo
29538	Reptilian Intervention	2	37.5407246	-77.4360481	Bermuda Triangles	188	1	Experimental	[38]	[38]	529	204	Bloo
29539	Secede	-1	55.378051	-3.435973	Cheapmachines	236	0		[]	[]	1014	380	Secede (mp3 Sequence Edit)
29540	Live on WFMU's Cherry Blossom Clinic, 5/1/2010	8	41.4994954	-81.6954088	The Styrenes	210	1	Rock	[12, 25, 85]	[25, 12, 85]	412	298	Bunnies
29541	Live on WFMU's Cherry Blossom Clinic, 5/1/2010	8	41.4994954	-81.6954088	The Styrenes	195	1	Rock	[12, 25, 85]	[25, 12, 85]	396	287	Electricity
29542	Live on WFMU's Cherry Blossom Clinic, 5/1/2010	8	41.4994954	-81.6954088	The Styrenes	178	1	Rock	[12, 25, 85]	[25, 12, 85]	289	184	High All The Time
29543	Live on WFMU's Cherry Blossom Clinic, 5/1/2010	8	41.4994954	-81.6954088	The Styrenes	257	2	Rock	[12, 25, 85]	[25, 12, 85]	225	135	Cleveland Sucks
29544	Live on WFMU's Cherry Blossom Clinic, 5/1/2010	8	41.4994954	-81.6954088	The Styrenes	226	2	Rock	[12, 25, 85]	[25, 12, 85]	344	235	"God Says ""Folk"" You"
29545	Live on WFMU's Cherry Blossom Clinic, 5/1/2010	8	41.4994954	-81.6954088	The Styrenes	132	1	Rock	[12, 25, 85]	[25, 12, 85]	238	148	Silver Daggers
29546	Live on WFMU's Cherry Blossom Clinic, 5/1/2010	8	41.4994954	-81.6954088	The Styrenes	103	3	Rock	[12, 25, 85]	[25, 12, 85]	457	338	Drano In Your Veins
29547	Live on WFMU's Cherry Blossom Clinic, 5/1/2010	8	41.4994954	-81.6954088	The Styrenes	566	1	Spoken	[166]	[65, 20, 166]	286	179	quick chat w/ Terre T
29548	Flaunt	9	55.378051	-3.435973	Cheapmachines	23	0	Experimental	[32, 38, 41, 47]	[32, 41, 38, 47]	4727	3837	Display 00
29549	Flaunt	9	55.378051	-3.435973	Cheapmachines	259	0	Experimental	[32, 38, 41, 47]	[32, 41, 38, 47]	1270	122	Display 01-01a
29550	Flaunt	9	55.378051	-3.435973	Cheapmachines	582	0	Experimental	[32, 38, 41, 47]	[32, 41, 38, 47]	1519	174	Display 02
29551	Flaunt	9	55.378051	-3.435973	Cheapmachines	123	0	Experimental	[32, 38, 41, 47]	[32, 41, 38, 47]	2213	77	Display 03
29552	Flaunt	9	55.378051	-3.435973	Cheapmachines	980	0	Experimental	[32, 38, 41, 47]	[32, 41, 38, 47]	1655	214	Display 04
29553	Flaunt	9	55.378051	-3.435973	Cheapmachines	259	0	Experimental	[32, 38, 41, 47]	[32, 41, 38, 47]	389	66	Display 05
29555	Flaunt	9	55.378051	-3.435973	Cheapmachines	284	0	Experimental	[32, 38, 41, 47]	[32, 41, 38, 47]	278	57	Display 07
29556	Flaunt	9	55.378051	-3.435973	Cheapmachines	517	0	Experimental	[32, 38, 41, 47]	[32, 41, 38, 47]	850	141	Display 06-01b
29557	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	64	0		[17, 76, 296]	[296, 10, 76, 15, 17]	3856	1640	Intro
29558	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	202	1		[17, 76, 296]	[296, 10, 76, 15, 17]	3325	760	Break and Enter
29559	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	201	2		[17, 76, 296]	[296, 10, 76, 15, 17]	2658	610	Their Law
29560	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	196	4		[17, 76, 296]	[296, 10, 76, 15, 17]	2637	583	Full Throttle
29561	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	305	4		[17, 76, 296]	[296, 10, 76, 15, 17]	3951	1243	Voodoo People
29562	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	247	2		[17, 76, 296]	[296, 10, 76, 15, 17]	2565	846	Speedway
29563	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	110	1		[17, 76, 296]	[296, 10, 76, 15, 17]	2330	587	The Heat
29564	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	174	0		[17, 76, 296]	[296, 10, 76, 15, 17]	3147	720	Poison
29565	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	118	2		[17, 76, 296]	[296, 10, 76, 15, 17]	3224	901	No Good (Start the Dance)
29566	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	131	2		[17, 76, 296]	[296, 10, 76, 15, 17]	4195	1222	One Love
29567	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	181	0		[17, 76, 296]	[296, 10, 76, 15, 17]	3239	1083	3 Kilos
29568	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	137	2		[17, 76, 296]	[296, 10, 76, 15, 17]	4584	905	Skylined
29569	Music For The Jilted Generation	13	50.7335769	-2.758301	Ergo Phizmiz	146	1		[17, 76, 296]	[296, 10, 76, 15, 17]	2440	694	Claustrophobic Sting
29580	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	103	0	Hip-Hop	[21]	[21]	834	230	Prologue (The Reason)
29581	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	213	0	Hip-Hop	[21]	[21]	830	173	Bussin Is Better With You
29582	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	140	1	Hip-Hop	[21]	[21]	811	251	No More Work
29583	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	154	0	Hip-Hop	[21]	[21]	830	189	The Re-awakening (Mr Busalot's Theme)
29584	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	159	0	Hip-Hop	[21]	[21]	975	230	The Last Time
29585	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	93	1	Hip-Hop	[21]	[21]	796	238	Caught
29586	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	70	1	Hip-Hop	[21]	[21]	1152	425	Audience Reactions
29587	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	65	2	Hip-Hop	[21]	[21]	3875	2043	The Story Of Mr Busalot Trailer (Bonus Track)
29588	Test Screening of 'The Story Of Mr. Busalot'	9			Mr. Busalot	116	0	Hip-Hop	[21]	[21]	1660	179	Busordian (Bonus Tracks)
29589	Sois Blanc C EST UN ORDRE !	12			Jean Poultre	164	0		[20, 186, 362]	[38, 10, 362, 20, 186]	1470	589	France
29590	Sois Blanc C EST UN ORDRE !	12			Jean Poultre	149	0		[20, 186, 362]	[38, 10, 362, 20, 186]	628	187	Jacques
